hash,parents,parent_count,subject,category,conflicts_block,message
1167ea71b76bfbcd0d2467308e290acc8fe71594,c848c7b15e340135c982e78cfa71cc0498e1fddd c5f353b0739dca9ce3d1ceffd33d7004b25e0c3d,2,Merge latest master through rfc/pty into feature/persistent-pty-sessions,其他标题,True,"Merge latest master through rfc/pty into feature/persistent-pty-sessions

# Conflicts:
#	docs/module-graph.md
"
c848c7b15e340135c982e78cfa71cc0498e1fddd,a7bfade7ebb0bd56b272096ab0ef0ab3de8ebf07 8ad8dc993b0718b0c15109fcb8f01444bf5e64c7,2,Merge refreshed rfc/pty into feature/persistent-pty-sessions,其他标题,True,"Merge refreshed rfc/pty into feature/persistent-pty-sessions

# Conflicts:
#	docs/architecture.md
#	docs/capability-seams.md
#	docs/config-catalog.md
#	docs/cordis-catalog/services.md
#	docs/module-graph.md
#	docs/tool-catalog.md
#	examples/acp-agent/tests/acp.snapshot.ts
#	examples/headless-agent/tests/headless.snapshot.ts
#	examples/package.json
#	packages/README.md
#	packages/cordis/tool-cordis/src/api-catalog.ts
#	packages/core/tools/tests/gen-tool-catalog.spec.ts
#	pnpm-lock.yaml
#	pnpm-workspace.yaml
#	scripts/gen-tool-catalog.ts
#	scripts/type-equiv.manifest.json
#	website/.vitepress/config/api-sidebar.json
"
edba5e861a3fff84333cb7187dc50ce1cb21a806,64561628276bd88690beea5bac96b99808e4ec27 402f8c5f5a54862245ffab9bbeee960c49c03c95,2,Merge latest master into tool JSON schema DSL,其他标题,True,"Merge latest master into tool JSON schema DSL

# Conflicts:
#	examples/tui-agent/tests/snapshots/cordis-dynamic-toolchain/terminal.expected.txt
"
6613f43178fb2516022d495c272a0f9280097280,da8c0ab092709e0b1b5646d1bdf5e3adcfd4a155 451fad5a2b65ac3eef74cda62e0828b98e17fabb,2,Merge remote-tracking branch 'origin/master' into worktree/pr468-retarget-latest-master,远端跟踪分支标题,True,"Merge remote-tracking branch 'origin/master' into worktree/pr468-retarget-latest-master

# Conflicts:
#	docs/architecture.i18n.yaml
#	docs/capability-seams.md
#	docs/config-catalog.md
#	docs/event-producer-consumer.md
#	docs/module-graph.md
#	examples/acp-agent/tests/goal-snapshots/goal-session/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/advanced-toolchain/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/bash-spill/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/both-mode-turn/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/cancel-tool-calls/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/cancel/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/code-mode-turn/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/code-mode-workspace-context/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/config-options/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/cordis-inspect-jsdoc/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/error-finish/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/escalation-approved/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/escalation-rejected/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/fs-edit/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/fs-escalation-approved/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/fs-policy-reject/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/fs-read-window/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/fs-read/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/fs-terminal-card/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/fs-write-overwrite/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/fs-write/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/goal-command-status/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/handshake/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/hook-cc-posttool-block/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/hook-cc-posttool-context/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/hook-cc-pretool-ask/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/hook-cc-pretool-deny/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/hook-cc-promptsubmit-block/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/hook-cc-promptsubmit-context/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/hook-cc-stop-continue/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/hook-codex-posttool-block/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/hook-codex-posttool-context/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/hook-codex-pretool-block/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/hook-codex-promptsubmit-block/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/hook-codex-promptsubmit-context/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/hook-codex-stop-continue/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/lsp-definition/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/model-switching/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/multi-turn/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/parallel-tool-calls/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/permission-switching/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/repeat-tool-guard/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/skill-load/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/subagent-depth-two-rejection/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/subagent-fork/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/subagent-mixed/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/subagent-multi/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/subagent-spawn/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/text-turn/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/todo-plan/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/tool-call-turn/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/workflow-run/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/workspace-context/stdout.expected.jsonl
#	examples/acp-agent/tests/snapshots/workspace-edit/stdout.expected.jsonl
#	packages/ui/acp/acp-feature-support.md
#	packages/ui/acp/src/index.ts
#	packages/ui/acp/tests/harness.ts
#	packages/ui/tui/README.md
#	scripts/type-equiv.manifest.json
"
c8389ccecfd94f10dcfbda6f7dacfdc08decd3e3,34194f0cd5653a5f0e1b55692bac9d20d973e876 ad8f75a4649e7eeaecb39979d4673520c9dce769,2,Merge latest master into tool JSON schema DSL,其他标题,True,"Merge latest master into tool JSON schema DSL

# Conflicts:
#	examples/acp-agent/tests/snapshots/advanced-toolchain/system-prompt.expected.md
#	examples/acp-agent/tests/snapshots/both-mode-turn/system-prompt.expected.md
#	examples/acp-agent/tests/snapshots/code-mode-turn/system-prompt.expected.md
#	examples/acp-agent/tests/snapshots/code-mode-workspace-context/system-prompt.expected.md
"
78c2741d3efb93ded63aea05cdcab485e8558e10,b44f8539e6a4446d82249023e7057b232f40d993 ad8f75a4649e7eeaecb39979d4673520c9dce769,2,Merge remote-tracking branch 'origin/master' into worktree/pr504-retarget-latest-master,远端跟踪分支标题,True,"Merge remote-tracking branch 'origin/master' into worktree/pr504-retarget-latest-master

# Conflicts:
#	docs/event-producer-consumer.md
#	examples/tui-agent/README.md
#	examples/tui-agent/composition.md
#	examples/tui-agent/cordis.yml
#	examples/tui-agent/tests/snapshots/multi-turn-conversation/terminal.expected.txt
#	examples/tui-agent/tests/tui-keyless-smoke.e2e.ts
#	packages/ui/tui/README.md
#	vitest.config.ts
"
fd5a76160dd95b4854b4fbdcc9410921dc03719d,c5d1f5c4ae75b298578e300e5462aff370f2598e b51d2b3d6789a775714d1fc955c2e3ccae0dd27e,2,Merge remote-tracking branch 'origin/master' into feat/plan-mode,远端跟踪分支标题,False,"Merge remote-tracking branch 'origin/master' into feat/plan-mode

17 master merges (GUI host/web stack, compact header, dshweb, fast local
hooks, windows coverage skips, worktree runtime). Conflicts:
- packages/ui/user-interaction/src/index.ts: master extracted the question
  types to types.ts; took the re-export and grafted our detail field (the
  plan-review payload) into the extracted AskUserQuestionItem.
- generated catalogs regenerated over both sides.

The module graph crossed mermaid's default 500-edge render guard with the
GUI packages plus our plan-mode edges; raised maxEdges in verify-mermaid
(a secure config settable only at initialize).

Note: the remote branch also renamed packages/mode -> packages/plan
(PR #512 plan-mode-simplification, fast-forwarded before this merge).
"
5eb42977587f2717fbca11ebbdbf1b5c64bd96a1,f4ad7310791c289153b03d297c235bcf0cf16b73 b51d2b3d6789a775714d1fc955c2e3ccae0dd27e,2,Merge remote-tracking branch 'origin/master' into jsonl-packed-chunk-rows,远端跟踪分支标题,False,"Merge remote-tracking branch 'origin/master' into jsonl-packed-chunk-rows

Conflict: the generated event-producer-consumer doc — regenerated over merged
sources. Also strips the trailing whitespace / extra EOF blank line that
master's vitest.config.ts and client api.ts arrived with (the pre-commit
whitespace hook rejects any commit touching them otherwise).
"
e49ec0914c4788ad847ba20f5a31128693170e46,8425e1d4941b7079c0cfa2258f035401b36734d2 8d395a3f9319c30e58d16756b204208eb866e5d3,2,Merge refreshed typed Code Mode results into result card,其他标题,True,"Merge refreshed typed Code Mode results into result card

# Conflicts:
#	.agents/notes/implemented/feature/2026-07-20-code-mode-typed-tool-returns.i18n.yaml
"
81e7a312a7c32ec8095a587bd8f2a3149f7c4038,197cae8bddf497e2ab217d552e8b70058c4e8403 27fd75a3141b182a36944188428edc73f2c0eda1,2,Merge latest PR #500 head into all-gates recovery,其他标题,True,"Merge latest PR #500 head into all-gates recovery

# Conflicts:
#	packages/client/connection/tests/fixture.spec.ts
"
ab59d72f2d1e6bd3a562580e8e7a93f92ae31528,400e7021fcf5511ea195895aead537c2b1bea70d 27fd75a3141b182a36944188428edc73f2c0eda1,2,Merge PR #500 updates into JSON schema DSL,其他标题,True,"Merge PR #500 updates into JSON schema DSL

# Conflicts:
#	packages/client/connection/tests/fixture.spec.ts
"
6d054fd31bd7515ce0b43ef45bd95c9f2c88f875,2405570ac85e92302ddc305bd3374735fe5de2e6 7c8baee14ff4027617642b5e11bf81b53a301b20,2,Merge PR #500 head into all-gates recovery,其他标题,True,"Merge PR #500 head into all-gates recovery

# Conflicts:
#	package.json
#	scripts/run-gates.ts
"
c3fb3de64f36c64b79d961ea03511b4d4f4d5c2f,0d851adc3e9b64e3935ed9f978a6072ad8a92c53 2f7c1bf72472972ff98150f67cc4a2567ad44179,2,Merge PR #500 into codex/tool-json-schema-dsl,其他标题,True,"Merge PR #500 into codex/tool-json-schema-dsl

# Conflicts:
#	docs/cordis-catalog/services.md
#	scripts/type-equiv.manifest.json
"
